id,_id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
149,590481173863452abf32c45e,2,3,355,100.0,100.0,1,19115,0,0,-1,1,30.5,1,0,2,-0.3,0.2,0,Curtis,0.2,48,0,78.7,149,False,628.8,0,0,0,0,2049,,49,1,0,0,19115.jpg,1.6,0,0,Davies,1.3,False,6.0,a,7,88,128.0,39,100012,53,110510,186,0.0,8.0,Davies,3
150,590481173863452abf32c45f,0,4,284,100.0,100.0,1,12679,0,0,-3,3,25.7,2,0,2,0.3,0.8,1,Michael,0.8,33,3,78.6,150,False,530.8,0,0,0,0,1541,,42,1,0,0,12679.jpg,2.5,0,0,Dawson,0.5,False,21.0,a,7,88,230.0,47,68285,452,53203,681,0.2,11.2,Dawson,3
151,590481173863452abf32c460,0,0,0,0.0,0.0,0,88898,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Moses,0.0,0,0,0.0,151,False,0.0,0,0,0,0,0,Knee injury - Expected back 06 May,44,0,0,0,88898.jpg,0.0,0,0,Odubajo,0.0,False,2.0,i,7,88,0.0,0,349,12,429,16,0.0,0.0,Odubajo,0
152,590481173863452abf32c461,2,4,441,100.0,100.0,4,122798,0,0,-1,1,312.8,0,0,2,3.7,4.2,5,Andrew,4.2,53,1,87.9,152,False,478.6,0,0,0,0,2493,,44,0,0,0,122798.jpg,2.3,0,0,Robertson,2.1,False,3.0,a,7,88,86.0,67,132787,1788,93343,2990,1.0,15.2,Robertson,4
153,590481173863452abf32c462,3,5,440,100.0,100.0,3,95658,0,0,-1,1,131.6,0,0,2,4.5,5.0,9,Harry,5.0,49,2,120.3,153,False,662.2,0,0,0,0,2078,,44,0,0,0,95658.jpg,2.5,0,0,Maguire,0.7,False,5.0,a,7,88,408.0,65,45863,5913,15783,1544,1.1,14.8,Maguire,4
154,590481173863452abf32c463,0,0,0,0.0,0.0,0,19687,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Alex,0.0,0,0,0.0,154,False,0.0,0,0,0,0,0,Joined Wigan on loan from 31/1 till the end of the season,40,0,0,0,19687.jpg,0.0,0,0,Bruce,0.1,False,4.0,u,7,88,0.0,0,4710,9,7312,35,0.0,0.0,Bruce,0
155,590481173863452abf32c464,6,16,479,100.0,100.0,3,18987,0,0,1,-1,1028.2,2,0,3,2.8,1.8,0,Robert,2.8,55,7,209.0,155,False,539.2,0,0,0,0,2433,,56,0,0,0,18987.jpg,4.1,0,0,Snodgrass,7.1,False,11.0,a,20,21,534.0,128,1214599,2796,1019061,31376,0.5,22.9,Snodgrass,2
156,590481173863452abf32c465,1,4,434,100.0,100.0,4,74033,0,0,-3,3,296.6,0,0,3,2.7,3.2,10,Sam,3.2,62,2,96.6,156,False,388.8,0,0,0,0,2826,,47,0,0,0,74033.jpg,2.3,1,0,Clucas,0.1,False,11.0,a,7,88,287.0,75,10771,1338,8508,219,0.7,16.0,Clucas,7
157,590481173863452abf32c466,1,2,417,100.0,100.0,4,49944,0,0,-3,3,291.7,0,0,3,1.3,0.0,0,Jake,1.8,54,1,107.3,157,False,527.8,0,0,0,0,2558,,47,0,0,0,49944.jpg,2.1,1,0,Livermore,0.1,False,8.0,a,19,35,252.0,67,8681,58,10099,116,0.4,14.3,Livermore,5
158,590481173863452abf32c467,2,1,385,100.0,100.0,2,37339,0,0,-4,4,343.7,0,0,3,1.1,1.6,3,Ahmed,1.6,56,0,85.8,158,False,416.4,0,0,0,0,2239,,46,1,0,0,37339.jpg,1.9,1,0,Elmohamady,0.2,False,27.0,a,7,88,100.0,55,8736,41,22756,68,0.3,12.0,Elmohamady,2
159,590481173863452abf32c468,0,0,0,0.0,0.0,0,28147,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,159,False,0.0,0,0,0,0,0,Joined Newcastle United on 3/8,55,0,0,0,28147.jpg,0.0,0,0,Diamé,0.0,False,17.0,u,7,88,0.0,0,296,5,866,5,0.0,0.0,Diamé,0
160,590481173863452abf32c469,2,5,328,100.0,100.0,4,15109,0,0,-4,4,271.6,1,0,3,0.1,0.6,1,Tom,0.6,38,1,72.2,160,False,325.4,0,0,0,0,1901,,46,1,0,0,15109.jpg,2.1,1,0,Huddlestone,0.3,False,8.0,a,7,88,123.0,58,23720,63,25726,343,0.1,12.6,Huddlestone,5
161,590481173863452abf32c46a,0,0,179,0.0,0.0,2,53371,0,0,-1,1,123.6,0,0,3,0.0,0.0,0,David,0.0,23,1,37.1,161,False,164.6,0,0,0,0,962,Knee injury - Unknown return date,44,0,0,0,53371.jpg,1.6,0,0,Meyler,0.2,False,7.0,i,7,88,81.0,33,15699,5,18912,159,0.0,7.5,Meyler,2
162,590481173863452abf32c46b,2,2,82,100.0,100.0,1,9110,0,0,-2,2,67.7,1,0,3,0.5,1.0,0,Shaun,1.0,5,1,22.4,162,False,101.4,0,0,0,0,238,,43,0,0,0,9110.jpg,2.9,0,0,Maloney,0.6,False,15.0,a,7,88,54.0,23,90369,19,90124,170,0.2,5.3,Maloney,0
163,590481173863452abf32c46c,4,6,196,100.0,100.0,4,59856,0,0,-1,1,166.6,2,0,4,3.3,3.8,1,Abel,3.8,21,4,84.1,163,False,202.6,0,0,0,0,1335,,59,0,0,0,59856.jpg,3.0,0,0,Hernández,1.0,False,9.0,a,7,88,478.0,70,147973,1194,158878,3029,0.6,11.9,Hernández,0
164,590481173863452abf32c46d,0,2,127,100.0,100.0,2,111847,0,0,-1,1,195.4,0,0,4,-0.5,0.0,0,Adama,0.0,29,2,58.7,164,False,141.0,0,0,0,0,1171,,44,0,0,0,111847.jpg,1.9,0,0,Diomande,3.7,False,20.0,a,7,88,259.0,42,537097,542,514605,3305,0.0,9.5,Diomande,1
165,590481173863452abf32c46e,0,5,466,100.0,100.0,6,17745,0,0,-1,1,0.0,1,475,1,4.1,3.1,3,Kasper,3.6,38,0,60.7,165,False,606.2,0,0,0,0,2216,,49,0,0,0,17745.jpg,3.3,0,90,Schmeichel,5.7,False,1.0,a,8,13,0.0,83,110413,2300,403100,1466,0.7,16.9,Schmeichel,1
166,590481173863452abf32c46f,0,0,119,,,1,51934,0,0,-1,1,0.0,0,0,1,0.5,-0.5,0,Ron-Robert,0.0,16,0,13.9,166,False,136.0,0,0,0,0,754,,44,0,0,0,51934.jpg,1.9,0,18,Zieler,0.3,False,21.0,a,8,13,2.0,17,13306,11,16951,67,0.0,3.9,Zieler,0
167,590481173863452abf32c470,1,0,360,50.0,75.0,5,15033,0,0,-4,4,48.4,0,549,2,0.3,-0.4,0,Wes,0.0,45,1,81.4,167,False,480.0,0,0,0,0,2430,Hamstring injury - 50% chance of playing,46,0,0,0,15033.jpg,2.3,0,0,Morgan,10.7,False,5.0,d,8,13,284.0,63,308451,492,860291,4508,0.0,13.7,Morgan,3
168,590481173863452abf32c471,4,6,572,100.0,100.0,6,37402,0,0,-2,2,499.9,1,482,2,3.9,2.9,1,Christian,3.4,48,2,135.5,168,False,710.4,0,0,0,0,2653,,53,0,0,0,37402.jpg,2.8,0,0,Fuchs,5.4,False,28.0,a,8,13,142.0,87,196472,2177,423794,3060,0.6,16.4,Fuchs,9
169,590481173863452abf32c472,1,1,177,100.0,100.0,2,86417,0,0,-3,3,96.3,0,236,2,2.8,3.1,4,Jeffrey,2.8,10,0,32.8,169,False,168.8,0,0,0,0,869,,47,0,0,0,86417.jpg,2.1,0,0,Schlupp,0.4,False,31.0,a,5,31,61.0,34,14369,1320,20168,411,0.6,7.2,Schlupp,0
170,590481173863452abf32c473,0,0,10,100.0,100.0,0,37388,0,0,-1,1,0.3,0,35,2,0.5,-0.5,0,Marcin,0.0,2,0,1.1,170,False,10.8,0,0,0,0,90,,39,0,0,0,37388.jpg,1.0,0,0,Wasilewski,1.9,False,27.0,a,8,13,0.0,1,92824,171,63666,1405,0.0,0.3,Wasilewski,0
171,590481173863452abf32c474,0,0,0,0.0,0.0,0,46695,0,0,-1,1,0.0,0,129,2,0.0,0.0,0,Ritchie,0.0,0,0,0.0,171,False,0.0,0,0,0,0,0,Signed for Aston Villa on 23/8,44,0,0,0,46695.jpg,0.0,0,0,de Laet,0.1,False,,u,8,13,0.0,0,300,4,5998,6,0.0,0.0,de Laet,0
172,590481173863452abf32c475,3,4,448,100.0,100.0,7,40725,0,0,-1,1,165.8,1,390,2,4.9,3.9,1,Danny,4.4,41,0,67.6,172,False,464.2,0,0,0,0,2538,,49,0,0,0,40725.jpg,2.4,0,0,Simpson,2.1,False,17.0,a,8,13,46.0,73,82794,1696,101227,2730,0.9,14.9,Simpson,10
173,590481173863452abf32c476,2,1,432,100.0,100.0,7,12413,0,0,-1,1,69.0,0,453,2,4.1,3.1,-1,Robert,3.6,49,2,120.0,173,False,664.6,0,0,0,0,2746,,49,2,0,0,12413.jpg,2.5,0,0,Huth,2.1,False,6.0,a,8,13,465.0,76,98878,5098,80161,2393,0.7,15.5,Huth,9
174,590481173863452abf32c477,0,0,89,100.0,100.0,2,41321,0,0,0,0,0.5,0,15,2,3.3,2.3,1,Yohan,2.8,9,0,12.1,174,False,94.0,0,0,0,0,524,,40,0,0,0,41321.jpg,2.5,0,0,Benalouane,0.5,False,29.0,a,8,13,26.0,15,18359,4230,11328,821,0.7,3.8,Benalouane,1
175,590481173863452abf32c478,0,0,50,0.0,0.0,0,130025,0,0,-3,3,62.0,0,0,2,0.0,0.0,0,Luis,0.0,8,0,12.0,175,False,57.6,0,0,0,0,327,Transferred to Malaga,42,0,0,0,130025.jpg,0.8,0,0,Hernández,0.3,False,2.0,u,8,13,0.0,3,5963,1,21555,64,0.0,0.7,Hernández,1
176,590481173863452abf32c479,4,8,383,100.0,100.0,7,103025,0,0,-6,6,671.1,0,994,3,3.3,2.3,2,Riyad,2.8,39,5,191.4,176,False,489.4,0,0,0,0,2399,,89,0,1,0,103025.jpg,3.4,0,0,Mahrez,8.2,False,26.0,a,8,13,749.0,105,194424,1015,925397,3159,0.3,11.8,Mahrez,3
177,590481173863452abf32c47a,5,3,389,100.0,100.0,6,51938,0,0,-6,6,607.3,0,519,3,4.3,3.3,2,Marc,3.8,38,1,116.4,177,False,384.6,0,0,0,0,1991,,49,0,0,0,51938.jpg,2.8,0,0,Albrighton,1.6,False,11.0,a,8,13,173.0,77,75522,6173,82714,3632,0.8,15.7,Albrighton,3
178,590481173863452abf32c47b,0,1,181,100.0,100.0,1,13152,0,0,-3,3,114.5,0,174,3,1.1,0.1,0,Andy,0.6,23,1,48.9,178,False,208.4,0,0,0,0,1255,,47,0,0,0,13152.jpg,1.8,0,0,King,0.2,False,10.0,a,8,13,165.0,35,9951,56,18145,91,0.1,7.4,King,4
179,590481173863452abf32c47c,1,3,367,100.0,100.0,6,61603,0,0,-2,2,287.0,0,592,3,2.7,1.7,2,Daniel,2.2,44,1,89.1,179,False,397.2,0,0,0,0,2310,,53,0,0,0,61603.jpg,2.4,0,0,Drinkwater,3.7,False,4.0,a,8,13,209.0,64,87232,398,328983,915,0.4,12.1,Drinkwater,5
180,590481173863452abf32c47d,0,0,0,0.0,0.0,0,40772,0,0,-1,1,0.0,0,20,3,0.0,0.0,0,Gökhan,0.0,0,0,0.0,180,False,0.0,0,0,0,0,0,Transferred to Beşiktaş,44,0,0,0,40772.jpg,0.0,0,0,Inler,0.1,False,33.0,u,8,13,0.0,0,3794,2,9946,12,0.0,0.0,Inler,0
181,590481173863452abf32c47e,4,0,199,100.0,100.0,4,172632,0,0,-2,2,255.6,0,57,3,3.1,2.1,1,Demarai,2.6,17,1,70.3,181,False,216.0,0,0,0,0,982,,48,0,0,0,172632.jpg,2.1,0,0,Gray,0.6,False,22.0,a,8,13,231.0,55,42158,187,56373,572,0.5,11.5,Gray,1
182,590481173863452abf32c47f,1,3,241,100.0,100.0,4,155569,0,0,-1,1,180.9,1,23,3,1.1,0.1,0,Daniel,0.6,29,1,50.6,182,False,227.8,0,0,0,0,1528,,44,0,0,0,155569.jpg,2.3,0,0,Amartey,0.2,False,13.0,a,8,13,95.0,49,27865,30,26807,125,0.1,11.1,Amartey,3
183,590481173863452abf32c480,0,0,26,0.0,0.0,1,86881,0,0,-1,1,24.9,0,0,3,0.0,0.0,0,Nampalys,0.0,5,0,4.0,183,False,16.8,0,0,0,0,269,Ankle injury - Unknown return date,44,0,0,0,86881.jpg,1.5,0,0,Mendy,0.3,False,24.0,i,8,13,0.0,6,3667,4,31437,64,0.0,1.4,Mendy,1
184,590481173863452abf32c481,6,18,459,100.0,100.0,5,101668,0,0,-1,1,382.2,3,945,4,6.9,5.9,2,Jamie,6.4,50,11,162.5,184,False,511.4,0,0,0,0,2364,,99,0,0,0,101668.jpg,4.4,1,0,Vardy,13.7,False,9.0,a,8,13,743.0,131,806125,23101,1203400,35562,0.6,13.2,Vardy,2
185,590481173863452abf32c482,0,1,56,100.0,100.0,2,54316,0,0,-5,5,51.8,0,226,4,1.5,0.5,2,Leonardo,1.0,5,1,37.1,185,False,60.8,0,0,0,0,423,,55,0,0,0,54316.jpg,1.5,0,0,Ulloa,0.1,False,23.0,a,8,13,262.0,23,7514,132,15052,36,0.2,4.2,Ulloa,0
186,590481173863452abf32c483,0,2,161,100.0,100.0,5,78412,0,0,-4,4,194.2,0,320,4,1.5,0.5,1,Shinji,1.0,22,2,74.7,186,False,120.6,0,0,0,0,1320,,56,0,0,0,78412.jpg,1.8,0,0,Okazaki,1.3,False,20.0,a,8,13,442.0,48,93269,434,142371,939,0.2,8.6,Okazaki,1
187,590481173863452abf32c484,0,5,127,,,1,90714,0,0,-6,6,120.5,0,0,4,0.7,-0.3,0,Ahmed,0.2,18,2,47.4,187,False,130.2,0,0,0,0,748,,69,0,0,0,90714.jpg,1.9,0,0,Musa,3.0,False,7.0,a,8,13,232.0,38,79164,60,417099,232,0.0,5.5,Musa,1
188,590481173863452abf32c485,0,6,399,,,5,66797,0,0,-3,3,0.0,1,340,1,4.0,4.0,1,Simon,3.0,30,0,39.6,188,False,396.8,0,0,0,0,2160,,47,0,0,2,66797.jpg,3.5,0,44,Mignolet,3.0,False,22.0,a,9,14,0.0,83,157526,1892,151285,2304,0.6,17.7,Mignolet,0
189,590481173863452abf32c486,0,0,153,100.0,100.0,3,104542,0,0,-7,7,0.0,0,0,1,1.0,1.0,0,Loris,0.0,12,0,15.0,189,False,149.4,0,0,0,0,900,,43,0,0,0,104542.jpg,3.2,0,20,Karius,0.7,False,1.0,a,9,14,0.0,32,79106,35,80340,169,0.0,7.4,Karius,0
190,590481173863452abf32c487,0,6,155,0.0,0.0,4,40784,0,0,-2,2,48.7,1,273,2,0.0,0.0,1,Mamadou,1.8,6,0,23.2,190,False,143.4,0,0,0,0,686,Knee injury - Unknown return date,48,0,0,0,40784.jpg,4.4,0,0,Sakho,1.2,False,12.0,i,5,31,40.0,35,96692,1036,53973,20683,0.4,7.3,Sakho,0
191,590481173863452abf32c488,1,5,487,100.0,100.0,7,38454,0,0,-2,2,115.5,0,248,2,3.6,3.6,1,Dejan,2.6,31,2,96.3,191,False,636.4,0,0,0,0,2193,,48,0,0,0,38454.jpg,3.3,0,0,Lovren,4.2,False,6.0,a,9,14,211.0,82,467543,3150,437573,3631,0.5,17.1,Lovren,5
192,590481173863452abf32c489,1,1,76,100.0,100.0,0,100059,0,0,-6,6,78.2,0,394,2,1.4,1.4,1,Alberto,0.4,7,0,17.4,192,False,64.0,0,0,0,0,300,,44,0,0,0,100059.jpg,1.3,0,0,Moreno,1.4,False,18.0,a,9,14,32.0,14,17898,89,150088,141,0.1,3.2,Moreno,1
193,590481173863452abf32c48a,2,12,629,100.0,100.0,8,57328,0,0,3,-3,653.0,1,387,2,4.0,4.0,1,Nathaniel,3.0,41,0,140.1,193,False,476.6,0,0,0,0,2963,,58,0,0,0,57328.jpg,3.2,0,0,Clyne,9.7,False,2.0,a,9,14,270.0,104,499503,2997,540636,6695,0.5,17.9,Clyne,0
194,590481173863452abf32c48b,0,0,51,100.0,100.0,1,91979,0,0,-2,2,16.2,0,67,2,0.0,-1.0,0,Jon,0.0,4,0,7.2,194,False,56.0,0,0,0,0,315,,43,0,0,0,91979.jpg,1.6,0,0,Flanagan,0.2,False,4.0,a,3,90,0.0,8,5068,16,19139,58,0.0,1.9,Flanagan,2
195,590481173863452abf32c48c,0,0,0,100.0,100.0,0,171287,0,0,-2,2,0.0,0,58,2,1.0,1.0,0,Joseph,0.0,0,0,0.0,195,False,0.0,0,0,0,0,0,,48,0,0,0,171287.jpg,0.0,0,0,Gomez,0.0,False,12.0,a,9,14,0.0,0,807,13,1405,22,0.0,0.0,Gomez,0
196,590481173863452abf32c48d,0,0,0,,,0,134383,0,0,-1,1,0.0,0,30,2,1.0,1.0,0,Connor,0.0,0,0,0.0,196,False,0.0,0,0,0,0,0,,39,0,0,0,134383.jpg,0.0,0,0,Randall,1.7,False,56.0,a,9,14,0.0,0,92015,195,63473,974,0.0,0.0,Randall,0
197,590481173863452abf32c48e,0,0,35,100.0,100.0,0,120447,0,0,-1,1,30.3,0,35,2,0.0,0.0,0,Bradley,0.0,9,0,8.6,197,False,28.6,0,0,0,0,269,,39,0,0,0,120447.jpg,0.8,0,0,Smith,2.5,False,14.0,a,2,91,27.0,4,86679,454,165539,1094,0.0,1.0,Smith,1
198,590481173863452abf32c48f,0,0,12,,,0,106449,0,0,-3,3,0.4,0,69,2,1.0,1.0,0,Kevin,0.0,0,0,0.4,198,False,3.6,0,0,0,0,20,,42,0,0,0,106449.jpg,1.0,0,0,Stewart,0.1,False,35.0,a,9,14,0.0,4,2909,15,5602,23,0.0,1.0,Stewart,0
199,590481173863452abf32c490,0,3,442,100.0,75.0,5,60914,0,0,-2,2,119.7,0,0,2,3.8,2.8,1,Joel,2.8,25,1,93.4,199,False,506.6,0,0,0,0,2097,,53,0,0,0,60914.jpg,2.8,0,0,Matip,2.0,False,32.0,a,9,14,308.0,69,134814,738,147883,1268,0.5,13.0,Matip,3
200,590481173863452abf32c491,2,2,199,100.0,75.0,2,43191,0,0,-1,1,75.1,0,253,3,4.0,3.0,2,Leiva,3.0,17,0,42.4,200,False,255.0,0,0,0,0,938,,44,0,0,0,43191.jpg,1.9,0,0,Lucas,0.2,False,21.0,a,9,14,91.0,37,12846,350,12276,207,0.7,8.4,Lucas,3
201,590481173863452abf32c492,4,9,467,0.0,0.0,7,56979,0,0,-3,3,554.3,0,250,3,0.0,0.0,0,Jordan,0.0,28,1,115.5,201,False,507.4,0,0,0,0,2116,Foot injury - Unknown return date,62,0,0,0,56979.jpg,3.0,0,0,Henderson,1.0,False,14.0,i,9,14,93.0,73,99265,51,118074,405,0.0,11.8,Henderson,8
202,590481173863452abf32c493,3,10,486,100.0,75.0,8,40555,0,0,-1,1,471.0,1,132,3,1.4,1.0,2,Joe,1.4,45,6,161.0,202,False,537.4,0,0,0,0,2622,,49,0,0,0,40555.jpg,3.4,0,0,Allen,6.8,False,4.0,a,14,110,599.0,110,1297611,7081,1132049,6711,0.3,22.4,Allen,8
203,590481173863452abf32c494,7,16,512,100.0,100.0,5,84583,1,-1,6,-6,942.2,3,459,3,8.6,8.6,7,Philippe,7.6,27,10,264.8,203,False,685.6,0,0,0,0,1948,,86,0,0,0,84583.jpg,5.1,0,0,Coutinho,23.6,False,10.0,a,9,14,1022.0,138,2665989,46625,2549241,12213,0.9,16.2,Coutinho,2
204,590481173863452abf32c495,2,9,363,100.0,100.0,5,112338,0,0,-3,3,468.3,1,399,3,3.0,3.0,2,Emre,2.0,28,4,131.8,204,False,430.2,0,0,0,0,2011,,47,0,0,0,112338.jpg,3.0,0,0,Can,2.2,False,23.0,a,9,14,424.0,84,214747,2402,201462,4811,0.4,17.9,Can,6
205,590481173863452abf32c496,7,13,488,75.0,0.0,6,39155,-1,1,-3,3,552.5,3,416,3,0.8,0.0,0,Adam,0.0,32,7,186.6,205,False,596.2,0,0,0,0,2064,Thigh injury - 75% chance of playing,67,0,0,0,39155.jpg,4.6,0,0,Lallana,8.4,False,20.0,d,9,14,720.0,123,1888153,988,1849172,6902,0.0,18.1,Lallana,3
206,590481173863452abf32c497,0,2,111,100.0,100.0,3,99323,0,0,-3,3,138.2,0,0,3,3.7,4.2,7,Lazar,4.2,15,2,42.1,206,False,130.0,0,0,0,0,852,,52,0,0,0,99323.jpg,3.1,0,0,Markovic,0.2,False,50.0,a,7,88,155.0,31,17293,2363,12646,408,0.8,6.0,Markovic,4
207,590481173863452abf32c498,0,0,0,100.0,100.0,0,141921,0,0,-3,3,0.0,0,81,3,1.0,1.0,0,Oluwaseyi,0.0,0,0,0.0,207,False,0.0,0,0,0,0,0,,47,0,0,0,141921.jpg,0.0,0,0,Ojo,0.0,False,54.0,a,9,14,0.0,0,279,4,974,5,0.0,0.0,Sheyi Ojo,0
208,590481173863452abf32c499,4,16,626,100.0,100.0,8,15157,0,0,-1,1,809.1,3,508,3,3.2,3.2,2,James,2.2,35,7,207.1,208,False,830.4,0,0,0,0,2799,,64,0,0,0,15157.jpg,4.0,0,0,Milner,5.1,False,7.0,a,9,14,429.0,129,705422,2707,582406,8890,0.3,20.2,Milner,5
209,590481173863452abf32c49a,10,17,599,100.0,100.0,8,92217,1,-1,2,-2,1052.5,6,522,3,6.6,6.6,2,Roberto,5.6,39,11,335.6,209,False,822.0,0,0,0,0,2804,,87,0,0,0,92217.jpg,5.3,0,0,Firmino,13.5,False,11.0,a,9,14,1478.0,168,1486477,22344,1348934,21900,0.6,19.3,Firmino,5
210,590481173863452abf32c49b,0,0,0,0.0,0.0,0,147668,0,0,-3,3,0.0,0,27,3,0.0,0.0,0,Cameron,0.0,0,0,0.0,210,False,0.0,0,0,0,0,0,Joined Fleetwood Town on loan from 27/1 until end of the season,42,0,0,0,147668.jpg,0.0,0,0,Brannagan,0.1,False,25.0,u,9,14,0.0,0,2821,2,3713,25,0.0,0.0,Brannagan,0
211,590481173863452abf32c49c,0,0,0,0.0,0.0,0,174254,0,0,-3,3,0.0,0,2,3,0.0,0.0,0,Pedro,0.0,0,0,0.0,211,False,0.0,0,0,0,0,0,Joined Dutch side Go Ahead Eagles on loan from 6/1 until the end of the season,42,0,0,0,174254.jpg,0.0,0,0,Chirivella,0.1,False,68.0,u,9,14,0.0,0,3042,4,3640,23,0.0,0.0,Chirivella,0
212,590481173863452abf32c49d,7,14,502,0.0,0.0,8,110979,0,0,3,-3,660.7,4,635,3,0.0,0.0,0,Sadio,1.2,26,13,246.0,212,False,727.0,0,0,0,0,2242,Knee injury - Unknown return date,93,0,0,0,110979.jpg,5.8,0,0,Mané,8.2,False,19.0,i,9,14,1074.0,156,1861830,288,2166928,8241,0.1,16.8,Mané,4
213,590481173863452abf32c49e,2,12,352,100.0,100.0,6,54861,1,-1,-1,1,461.6,3,315,4,6.2,9.9,14,Christian,6.2,50,14,263.1,213,False,602.8,0,0,0,0,2791,,74,0,2,0,54861.jpg,3.9,0,0,Benteke,13.4,False,17.0,a,5,31,1585.0,124,1406848,109350,956497,16078,0.8,17.0,Christian Benteke,9
214,590481173863452abf32c49f,4,1,131,75.0,100.0,1,40755,0,0,-4,4,131.6,0,283,4,1.0,1.4,0,Daniel,0.4,7,2,65.6,214,False,148.8,0,0,0,0,579,Hip injury - 75% chance of playing,96,0,0,0,40755.jpg,2.5,0,0,Sturridge,0.8,False,15.0,d,9,14,380.0,40,71013,68,98390,361,0.0,4.2,Sturridge,1
215,590481173863452abf32c4a0,0,0,0,0.0,0.0,0,42493,0,0,-2,2,0.0,0,0,4,0.0,0.0,0,Mario,0.0,0,0,0.0,215,False,0.0,0,0,0,0,0,Transferred to Nice,63,0,0,0,42493.jpg,0.0,0,0,Balotelli,0.2,False,45.0,u,9,14,0.0,0,2083,20,12024,27,0.0,0.0,Balotelli,0
216,590481173863452abf32c4a1,0,0,0,0.0,0.0,0,84939,0,0,-6,6,0.0,0,81,4,0.0,0.0,0,Danny,0.0,0,0,0.0,216,False,0.0,0,0,0,0,0,Knee injury - Unknown return date,54,0,0,0,84939.jpg,0.0,0,0,Ings,0.2,False,28.0,i,9,14,0.0,0,4158,23,23539,39,0.0,0.0,Ings,0
217,590481173863452abf32c4a2,4,8,269,100.0,100.0,4,152760,-1,1,-10,10,238.1,1,200,4,4.6,4.6,2,Divock,3.6,18,6,99.4,217,False,319.2,0,0,0,0,1219,,60,0,0,0,152760.jpg,2.8,0,0,Origi,5.0,False,27.0,a,9,14,449.0,85,784730,7822,829050,29009,0.6,13.9,Origi,0
218,590481173863452abf32c4a3,0,0,0,0.0,0.0,0,15749,0,0,-2,2,0.0,0,360,1,0.0,0.0,0,Joe,0.0,0,0,0.0,218,False,0.0,0,0,0,0,0,Joined Torino in season-long loan deal,53,0,0,0,15749.jpg,0.0,0,0,Hart,1.0,False,1.0,u,10,43,0.0,0,2880,17,174413,58,0.0,0.0,Hart,0
219,590481173863452abf32c4a4,0,1,209,,,4,20310,0,0,-3,3,0.0,0,45,1,2.6,1.6,1,Willy,1.6,9,0,18.7,219,False,185.0,0,0,0,0,1002,,47,0,0,1,20310.jpg,3.8,0,19,Caballero,1.2,False,13.0,a,10,43,0.0,45,73118,20413,45455,1645,0.3,9.6,Caballero,0
220,590481173863452abf32c4a5,1,7,529,100.0,100.0,9,42593,0,0,-2,2,261.7,2,429,2,2.8,1.8,7,Aleksandar,1.8,24,1,108.1,220,False,607.4,0,0,0,0,2355,,58,1,0,0,42593.jpg,3.4,0,0,Kolarov,3.1,False,11.0,a,10,43,210.0,92,124770,3855,219910,1249,0.3,15.9,Kolarov,6
221,590481173863452abf32c4a6,0,5,209,100.0,100.0,2,20658,0,0,-3,3,154.9,1,152,2,2.8,1.8,7,Pablo,1.8,17,1,45.9,221,False,208.8,0,0,0,0,1004,,47,0,0,0,20658.jpg,2.3,0,0,Zabaleta,1.2,False,5.0,a,10,43,94.0,39,55256,2027,88908,348,0.4,8.3,Zabaleta,2
222,590481173863452abf32c4a7,0,5,97,100.0,100.0,2,17476,0,0,-1,1,14.0,1,173,2,5.6,4.6,9,Vincent,4.6,3,1,16.8,222,False,98.6,0,0,0,0,384,,59,0,0,0,17476.jpg,4.3,0,0,Kompany,1.0,False,4.0,a,10,43,55.0,26,35860,19982,21823,844,0.8,4.4,Kompany,2
223,590481173863452abf32c4a8,0,9,423,100.0,100.0,6,17336,0,0,-3,3,262.3,2,166,2,3.0,2.0,0,Gaël,2.0,22,1,66.1,223,False,375.0,0,0,0,0,1804,,52,0,0,0,17336.jpg,3.4,0,0,Clichy,1.5,False,22.0,a,10,43,23.0,72,51063,6909,66421,2906,0.4,13.8,Clichy,2
224,590481173863452abf32c4a9,1,3,311,100.0,0.0,6,37748,0,0,-2,2,150.0,1,386,2,1.0,0.0,0,Bacary,0.0,14,0,41.9,224,False,216.2,0,0,0,0,1318,,53,0,0,0,37748.jpg,3.4,0,0,Sagna,1.7,False,3.0,a,10,43,53.0,54,35508,102,238381,331,0.0,10.2,Sagna,2
225,590481173863452abf32c4aa,0,0,0,0.0,0.0,0,57112,0,0,-1,1,0.0,0,235,2,0.0,0.0,0,Eliaquim,0.0,0,0,0.0,225,False,0.0,0,0,0,0,0,Joined Valencia in season-long loan deal,54,0,0,0,57112.jpg,0.0,0,0,Mangala,0.3,False,20.0,u,10,43,0.0,0,1145,17,20951,25,0.0,0.0,Mangala,0
