,team_code,gameweek,minutes,total_points,was_home,opponent_team,appearances,id,element_type,target,target_minutes,target_home,target_team,bayes_global,total_points_mean3,minutes_mean3,appearances_mean3,total_points_mean5,minutes_mean5,appearances_mean5,total_points_mean10,minutes_mean10,appearances_mean10,total_points_std10,total_points_ewma,minutes_ewma,appearances_ewma,total_points_mean_all,minutes_sum_all,total_points_sum_all,was_home_sum_all,opponent_team_sum_all,appearances_sum_all
391,31,22,1080.0,29.0,38.0,257.0,15.0,10240,107,72.0,991.0,0.0,78.0,127.01138105636872,24.666666666666664,1080.3333333333335,15.0,25.000000000000007,1080.1999999999998,14.799999999999999,34.5,1080.1,14.900000000000002,43.37378253943224,34.22467686928592,1080.3242155796336,15.045081179824761,50.589075882762785,23684.0,793.0,394.0,8838.0,330.0
392,31,23,991.0,72.0,0.0,78.0,14.0,10240,107,10.0,990.0,39.0,585.0,127.53270325426432,39.66666666666667,1050.3333333333333,14.666666666666666,33.2,1062.3999999999999,14.8,37.800000000000004,1071.1999999999998,14.8,46.368713715716176,37.39979197597574,1072.6959900958213,14.958775673895012,52.51370479888786,24675.0,865.0,394.0,8916.0,344.0
393,31,24,990.0,10.0,40.0,600.0,14.0,10886,110,22.0,990.0,0.0,560.0,130.33571394575034,37.0,1020.3333333333335,14.333333333333334,31.2,1044.4,14.599999999999998,31.3,1062.1999999999998,14.700000000000001,39.81076641428606,35.13196580116618,1065.7589506898178,14.876078555857658,51.24430424468519,25665.0,875.0,434.0,9516.0,358.0
394,31,25,990.0,22.0,0.0,560.0,14.0,10886,110,63.0,990.0,40.0,480.0,129.81408817861444,34.0,960.3333333333334,13.666666666666668,29.8,1008.2000000000002,14.2,29.500000000000007,1044.1999999999998,14.500000000000002,35.88158753392216,34.93234811468666,1098.747882463437,15.237924932385567,51.72888927744157,26655.0,897.0,434.0,10076.0,372.0
395,31,26,990.0,63.0,40.0,480.0,14.0,10886,110,71.0,990.0,0.0,760.0,130.0389359962669,31.666666666666668,990.0,13.999999999999998,38.2,972.2,13.799999999999997,32.6,1026.2,14.3,39.612455974715736,37.723875846154165,1101.9670631663082,15.269744808048026,56.42258797732482,27645.0,960.0,474.0,10556.0,386.0
396,31,27,990.0,71.0,0.0,760.0,14.0,10886,110,61.0,990.0,40.0,720.0,130.4734266948502,51.99999999999999,989.9999999999999,13.999999999999998,46.0,936.2,13.399999999999999,35.5,1008.1999999999999,14.100000000000001,42.73658907179314,40.60491603976264,1098.5632808427645,15.22858836579336,59.83563242715417,28635.0,1031.0,474.0,11316.0,400.0
397,31,28,990.0,61.0,40.0,720.0,14.0,10886,110,42.0,990.0,0.0,160.0,130.78285440456307,65.0,989.9999999999999,14.0,45.4,990.0000000000001,14.000000000000002,38.2,990.2,13.999999999999998,44.19411167780763,42.335422367681126,1093.0667786910474,15.164683312866584,62.201325747922844,29625.0,1092.0,514.0,12036.0,414.0
398,31,29,990.0,42.0,0.0,160.0,14.0,10886,110,28.0,990.0,0.0,520.0,130.70131332465786,58.00000000000001,990.0,14.0,51.8,990.0,13.999999999999998,40.300000000000004,972.2,13.799999999999997,45.5085701232465,42.15322704168835,1086.9194914539353,15.093964412632213,61.51369485474473,30615.0,1134.0,514.0,12196.0,428.0
399,31,30,990.0,28.0,0.0,520.0,14.0,10886,110,81.0,990.0,40.0,40.0,130.3333645770671,43.66666666666667,990.0000000000001,14.0,53.0,990.0,14.0,40.199999999999996,954.4000000000001,13.599999999999998,44.174680273104244,41.067441186907864,1080.4056965388324,15.025302253774196,60.678503705515745,31605.0,1162.0,514.0,12716.0,442.0
400,31,31,990.0,81.0,40.0,40.0,14.0,10886,110,36.0,990.0,40.0,320.0,130.99267280884214,50.33333333333333,990.0,13.999999999999998,56.599999999999994,990.0,14.0,45.6,937.3,13.399999999999999,48.201290612221726,44.663720497577714,1073.6963458213502,14.9581811805475,63.19290816003228,32595.0,1243.0,554.0,12756.0,456.0
401,31,32,990.0,36.0,40.0,320.0,13.0,10886,110,42.0,990.0,0.0,360.0,130.84629804711892,48.333333333333336,990.0,13.666666666666666,49.599999999999994,989.9999999999999,13.799999999999999,46.09999999999999,919.2999999999998,13.1,48.28127630793011,43.93336419754097,1068.1117564459437,14.816592040056882,62.70443741553674,33585.0,1279.0,594.0,13076.0,469.0
402,31,33,990.0,42.0,0.0,360.0,14.0,10886,110,23.0,990.0,40.0,680.0,130.74854990520353,53.0,989.9999999999999,13.666666666666668,45.8,990.0,13.8,45.6,990.0,13.899999999999997,45.746702959602665,43.67140875932552,1062.8048415627911,14.759686816943784,62.67442238702189,34575.0,1321.0,594.0,13436.0,483.0
403,31,34,990.0,23.0,40.0,680.0,14.0,10886,110,17.0,990.0,40.0,120.0,130.3385793502218,33.66666666666667,989.9999999999999,13.666666666666666,41.99999999999999,990.0,13.800000000000002,46.900000000000006,990.0000000000002,13.899999999999999,44.1662480490041,42.05355735233968,1057.8041854548135,14.70637317731168,61.814180997938,35565.0,1344.0,634.0,14116.0,497.0
404,31,35,990.0,17.0,40.0,120.0,13.0,10886,110,13.0,990.0,0.0,400.0,129.89246750587125,27.33333333333333,990.0000000000001,13.666666666666666,39.800000000000004,990.0,13.6,46.4,990.0,13.8,44.722076651778785,40.190287676800786,1053.1164508355037,14.583162404622634,61.252960654161875,36555.0,1361.0,674.0,14236.0,510.0
405,31,36,990.0,13.0,0.0,400.0,14.0,10886,110,82.0,990.0,40.0,280.0,129.34671661570334,17.666666666666664,990.0,13.666666666666666,26.2,990.0,13.600000000000001,41.4,990.0,13.799999999999999,42.33417218071663,38.14974684129493,1047.8189497920207,14.54375958925625,60.42549059584708,37545.0,1374.0,674.0,14636.0,524.0
406,31,37,990.0,82.0,40.0,280.0,14.0,10886,110,,,,,130.0222873916397,37.33333333333334,990.0000000000002,13.666666666666666,35.400000000000006,989.9999999999999,13.799999999999999,42.5,990.0,13.8,43.73047711289937,41.60308716249333,1043.8945499550853,14.505433520090584,62.35117220097277,38535.0,1456.0,714.0,14916.0,538.0
407,35,1,995.0,60.0,1.0,149.0,13.0,11072,65,29.0,1003.0,24.0,177.0,90.50000000000001,,,,,,,,,,,60.0,995.0,13.0,30.0,995.0,60.0,1.0,149.0,13.0
408,35,2,1003.0,29.0,24.0,177.0,14.0,11072,65,46.0,971.0,25.0,293.0,89.8763440860215,,,,,,,,,,,43.96302591020226,999.1385739586575,13.517321744832186,30.16666666666667,1998.0,89.0,25.0,326.0,27.0
409,35,3,971.0,46.0,26.0,305.0,13.0,11620,66,22.0,928.0,1.0,72.0,93.24382942326491,45.0,989.6666666666667,13.333333333333334,,,,,,,,44.68958677416735,989.1019285695264,13.332800137141767,35.66666666666667,2969.0,135.0,51.0,631.0,40.0
410,35,4,928.0,22.0,1.0,74.0,13.0,12191,70,51.0,962.0,27.0,531.0,96.09851144270024,32.33333333333333,967.3333333333335,13.333333333333332,,,,,,,,38.414526987037,972.2035046934568,13.24076052537998,34.483333333333334,3897.0,157.0,52.0,705.0,53.0
411,35,5,962.0,51.0,27.0,531.0,14.0,12191,70,32.0,1080.0,1.0,379.0,95.9671828408783,39.33333333333334,952.3333333333334,12.999999999999998,41.4,971.0000000000001,13.2,,,,,41.58074744127676,971.0253070677576,13.703034863495,42.25000000000001,4859.0,208.0,79.0,1236.0,67.0
412,35,6,1080.0,32.0,1.0,379.0,15.0,12191,70,36.0,1082.0,1.0,412.0,95.4361357886263,35.0,990.0,13.999999999999998,35.599999999999994,985.2000000000002,13.4,,,,,39.772235192208356,994.3809635495704,14.03546703329222,41.38809523809525,5939.0,240.0,80.0,1615.0,82.0
413,35,7,1082.0,36.0,1.0,412.0,15.0,12191,70,42.0,1080.0,27.0,451.0,95.02043282439392,39.666666666666664,1041.3333333333333,14.666666666666668,36.8,1000.8000000000001,13.4,,,,,39.146899688604236,1009.0990699959885,14.235272684651498,41.88095238095239,7021.0,276.0,81.0,2027.0,97.0
414,35,8,1080.0,42.0,27.0,451.0,14.0,12191,70,28.0,1080.0,2.0,265.0,94.83439313801966,36.666666666666664,1080.6666666666665,14.666666666666664,36.6,1026.4,14.2,,,,,39.54048170185724,1019.9077933253024,14.14296558497304,43.33095238095238,8101.0,318.0,108.0,2478.0,111.0
415,35,9,1080.0,28.0,2.0,265.0,15.0,12191,70,9.0,1080.0,26.0,290.0,94.23776145054605,35.333333333333336,1080.6666666666667,14.666666666666666,37.79999999999999,1056.8,14.600000000000001,,,,,38.05400269375844,1029.7476641814364,14.287739580626514,42.49126984126985,9181.0,346.0,110.0,2743.0,126.0
416,35,10,1080.0,9.0,26.0,290.0,15.0,12191,70,42.0,1081.0,2.0,236.0,93.2193613766313,26.333333333333336,1080.0,14.666666666666666,29.399999999999995,1080.4,14.800000000000004,34.699999999999996,1021.2,13.6,35.57515419842819,34.15190656094071,1036.3121308858233,14.396133529437938,39.388311688311695,10261.0,355.0,136.0,3033.0,141.0
417,35,11,1081.0,42.0,2.0,236.0,14.0,12191,70,89.0,1080.0,26.0,107.0,93.09626238997421,26.333333333333336,1080.3333333333333,14.666666666666666,31.4,1080.6000000000001,14.600000000000003,32.8,1029.7000000000003,13.6,36.0608583249961,35.130031745436895,1041.718012926562,14.35488512422976,41.13647186147186,11342.0,397.0,138.0,3269.0,155.0
418,35,12,1080.0,89.0,27.0,110.0,15.0,12792,71,40.0,1080.0,1.0,209.0,97.47247205865726,46.66666666666667,1080.3333333333335,14.666666666666664,42.0,1080.1999999999998,14.600000000000003,38.699999999999996,1036.2000000000003,13.600000000000001,43.534143345704386,41.51333084486146,1046.401647471008,14.437159780371575,46.7998445998446,12422.0,486.0,165.0,3379.0,170.0
419,35,13,1080.0,40.0,1.0,209.0,15.0,12792,71,57.0,1051.0,28.0,507.0,97.22594762734388,56.99999999999999,1080.3333333333335,14.666666666666664,41.599999999999994,1080.2,14.800000000000002,39.1,1053.3,14.500000000000004,42.74052166911924,41.33930893388493,1050.2071130823422,14.504696931109368,46.54188034188034,13502.0,526.0,166.0,3588.0,185.0
420,35,14,1051.0,57.0,28.0,507.0,15.0,12792,71,30.0,1080.0,1.0,116.0,97.38682983302263,62.00000000000001,1070.3333333333333,15.0,47.4,1074.3999999999999,14.800000000000002,42.60000000000001,1065.6,14.700000000000003,46.030625149156556,43.0254805308422,1050.2162687264406,14.561050153150902,48.28032523032524,14553.0,583.0,194.0,4095.0,200.0
421,35,15,1080.0,30.0,1.0,116.0,15.0,12792,71,57.0,1063.0,28.0,457.0,96.94291181482672,42.33333333333333,1070.3333333333335,15.0,51.6,1074.4,14.8,40.49999999999999,1077.3999999999999,14.8,42.10046280757548,41.67432921901114,1053.3050739938546,14.608704463396057,47.22988816738817,15633.0,613.0,195.0,4211.0,215.0
422,35,16,1063.0,57.0,29.0,473.0,15.0,13406,74,19.0,1058.0,29.0,341.0,100.57790945860198,47.99999999999999,1064.6666666666665,15.000000000000002,54.599999999999994,1070.8,15.0,43.0,1075.6999999999998,14.8,44.032746181442015,43.204495383367664,1054.263671765617,14.649453966298172,48.595456259426854,16696.0,670.0,224.0,4684.0,230.0
423,35,17,1058.0,19.0,29.0,341.0,15.0,13406,74,30.0,1063.0,1.0,42.0,99.90060960779066,35.333333333333336,1067.0,15.000000000000002,40.6,1066.3999999999999,15.0,41.300000000000004,1073.3,14.800000000000002,43.59154506076504,40.86182826218748,1054.661616929503,14.684628570663984,47.08241105299928,17754.0,689.0,253.0,5025.0,245.0
424,35,18,1063.0,30.0,1.0,42.0,14.0,13406,74,42.0,1080.0,1.0,386.0,99.56686932393012,35.33333333333333,1061.3333333333333,14.666666666666668,38.599999999999994,1063.0,14.8,40.099999999999994,1071.6,14.800000000000002,40.66781721337241,39.84059188956861,1055.482952152719,14.621290369911183,46.52351712614871,18817.0,719.0,254.0,5067.0,259.0
425,35,19,1080.0,42.0,1.0,386.0,15.0,13406,74,61.0,1080.0,29.0,216.0,99.42541835868172,30.333333333333336,1067.0,14.666666666666666,35.599999999999994,1068.8,14.8,41.49999999999999,1071.6000000000001,14.800000000000002,42.11257309230831,40.113582311810816,1058.262827684835,14.656703720422152,46.60546048378866,19897.0,761.0,255.0,5453.0,274.0
426,35,20,1080.0,61.0,29.0,216.0,15.0,13406,74,14.0,995.0,1.0,485.0,99.6729675570739,44.333333333333336,1074.3333333333333,14.666666666666666,41.8,1068.8,14.8,46.699999999999996,1071.6000000000001,14.8,41.011289148179,41.971306426136486,1060.3168794202033,14.687967277799398,47.77059990662932,20977.0,822.0,284.0,5669.0,289.0
427,35,21,995.0,14.0,1.0,485.0,15.0,13406,74,73.0,990.0,30.0,453.0,98.94181910508489,39.0,1051.6666666666665,15.0,33.199999999999996,1055.2,14.8,43.9,1063.0,14.899999999999999,41.639930467075104,39.52252824256299,1054.702704630433,14.71570913748386,46.21564718391343,21972.0,836.0,285.0,6154.0,304.0
428,35,22,990.0,73.0,30.0,453.0,14.0,13406,74,32.0,990.0,0.0,360.0,99.47716533476755,49.333333333333336,1021.6666666666666,14.666666666666666,43.99999999999999,1041.6,14.6,42.300000000000004,1053.9999999999998,14.799999999999999,41.50219051571254,42.38340588303482,1049.090444815253,14.654841872514556,47.96607221281134,22962.0,909.0,315.0,6607.0,318.0
429,35,23,990.0,32.0,0.0,360.0,13.0,13406,74,63.0,990.0,30.0,420.0,99.27269786616588,39.66666666666667,991.6666666666666,14.0,44.4,1027.0,14.399999999999999,41.5,1045.0,14.6,41.899210948439965,41.50710064791657,1044.1859118182347,14.516105119039594,47.686476795142156,23952.0,941.0,315.0,6967.0,331.0
430,35,24,990.0,63.0,30.0,420.0,14.0,13406,74,34.0,990.0,0.0,600.0,99.57585738501665,56.0,989.9999999999999,13.666666666666666,48.599999999999994,1009.0,14.200000000000001,42.10000000000001,1038.9,14.5,41.72006346867089,43.27976805584992,1039.6502381331118,14.473726022709528,48.793474496517966,24942.0,1004.0,345.0,7387.0,345.0
431,35,25,990.0,34.0,0.0,600.0,14.0,13406,74,40.0,990.0,30.0,60.0,99.3510847130438,43.0,990.0,13.666666666666666,43.199999999999996,991.0,14.000000000000002,42.5,1029.9,14.4,40.95342761985988,42.522343929908445,1035.6479850390942,14.435404855777325,48.45434758224232,25932.0,1038.0,345.0,7987.0,359.0
432,35,26,990.0,40.0,30.0,60.0,14.0,13406,74,20.0,990.0,30.0,150.0,99.22162866951288,45.666666666666664,990.0,13.999999999999998,48.399999999999984,989.9999999999998,13.800000000000002,40.800000000000004,1022.5999999999998,14.300000000000002,37.43992891157469,42.31413326422934,1031.9254826633253,14.396829222108712,48.439680223158476,26922.0,1078.0,375.0,8047.0,373.0
433,35,27,990.0,20.0,30.0,150.0,14.0,13406,74,18.0,990.0,0.0,180.0,98.75252252337376,31.333333333333332,990.0,14.0,37.8,990.0,13.799999999999999,40.89999999999999,1015.8000000000001,14.200000000000003,37.20836563106098,40.5465844238414,1028.6254125419698,14.365860517640122,47.674159190246144,27912.0,1098.0,405.0,8197.0,387.0
434,35,28,990.0,18.0,0.0,180.0,14.0,13406,74,49.0,990.0,30.0,30.0,98.28999315217942,26.0,990.0000000000001,14.0,35.0,990.0,14.000000000000002,39.699999999999996,1008.4999999999999,14.200000000000001,37.705124888979505,38.78550653456904,1025.7936620177009,14.337617835022906,46.9044946507765,28902.0,1116.0,405.0,8377.0,401.0
435,35,29,990.0,49.0,30.0,30.0,14.0,13406,74,54.0,990.0,0.0,330.0,98.35585407469,28.999999999999996,990.0,14.0,32.19999999999999,990.0,14.000000000000002,40.4,999.5000000000001,14.100000000000001,37.66332773692736,39.58845577303459,1023.074451587447,14.311816583265763,47.39573205155664,29892.0,1165.0,435.0,8407.0,415.0
436,35,30,990.0,54.0,0.0,330.0,14.0,13406,74,13.0,990.0,0.0,540.0,98.52623179229147,40.333333333333336,990.0000000000002,14.0,36.2,989.9999999999999,14.000000000000002,39.70000000000001,990.5,14.000000000000002,36.7164854197086,40.691950773227155,1020.6675072643659,14.288208273955627,48.00104631927212,30882.0,1219.0,435.0,8737.0,429.0
437,35,31,990.0,13.0,0.0,540.0,14.0,13406,74,22.0,990.0,30.0,390.0,97.98101454495969,38.66666666666667,990.0000000000001,14.0,30.799999999999994,990.0000000000001,13.999999999999998,39.6,990.0000000000002,13.9,35.842773174747904,38.59072175579936,1018.4973301407302,14.266575033880722,47.00685657830819,31872.0,1232.0,435.0,9277.0,443.0
438,35,32,990.0,22.0,30.0,390.0,14.0,13406,74,22.0,990.0,30.0,270.0,97.5996832211328,29.666666666666668,990.0,14.0,31.199999999999992,990.0000000000001,14.0,34.50000000000001,990.0000000000001,13.9,30.964414009152513,37.3423878194955,1016.3444690957512,14.246725084062598,46.37757825667308,32862.0,1254.0,465.0,9667.0,457.0
439,35,33,990.0,22.0,30.0,270.0,14.0,13406,74,22.0,990.0,30.0,240.0,97.23652447400654,19.0,989.9999999999999,14.0,32.0,990.0,14.0,33.5,990.0000000000001,14.000000000000002,29.538120547802258,36.19746345398204,1014.4471787876687,14.228488994032972,45.818031664076294,33852.0,1276.0,495.0,9937.0,471.0
440,35,34,990.0,22.0,30.0,240.0,14.0,13406,74,31.0,990.0,0.0,90.0,96.87235788161804,22.0,990.0,13.999999999999998,26.599999999999998,990.0,14.0,29.4,990.0000000000002,14.0,25.648713155655066,35.14420172067099,1012.5793283746141,14.209882887366796,45.35220885536269,34842.0,1298.0,525.0,10177.0,485.0
441,35,35,990.0,31.0,0.0,90.0,14.0,13406,74,25.0,990.0,30.0,120.0,96.59439366941787,24.999999999999996,990.0000000000001,14.000000000000002,22.000000000000004,990.0,13.999999999999998,29.099999999999998,990.0000000000001,14.0,26.500495889107732,34.83721621447267,1010.870253277698,14.193018813307269,45.29042211805004,35832.0,1329.0,525.0,10267.0,499.0
442,35,36,990.0,25.0,30.0,120.0,14.0,13406,74,25.0,990.0,0.0,300.0,96.22396911710173,26.0,990.0,13.999999999999998,24.4,990.0,14.000000000000002,27.599999999999998,990.0000000000001,14.0,25.426912504153865,34.117065446984284,1009.3041566745266,14.177701377883889,44.953971383406866,36822.0,1354.0,555.0,10387.0,513.0
443,35,37,990.0,25.0,0.0,300.0,14.0,13406,74,,,,,95.9126653952454,27.0,990.0000000000001,13.999999999999998,24.999999999999996,990.0,14.0,28.099999999999998,990.0000000000001,14.000000000000002,25.941520126058165,33.46090534364448,1007.8956489420437,14.165187031080146,44.75551220404456,37812.0,1379.0,555.0,10687.0,527.0
444,43,1,990.0,37.0,26.0,390.0,14.0,6383,67,57.0,990.0,0.0,364.0,90.01612903225808,,,,,,,,,,,37.0,990.0,14.0,18.5,990.0,37.0,26.0,390.0,14.0
445,43,2,990.0,57.0,0.0,378.0,14.0,6911,69,53.0,990.0,27.0,540.0,93.32997311827957,,,,,,,,,,,47.34643489664371,989.9999999999998,14.0,33.166666666666664,1980.0,94.0,26.0,768.0,28.0
446,43,3,990.0,53.0,28.0,560.0,14.0,7452,70,42.0,990.0,0.0,308.0,96.74663978494624,49.0,990.0000000000001,13.999999999999998,,,,,,,,49.36298442790717,990.0000000000001,14.000000000000002,40.08333333333333,2970.0,147.0,54.0,1328.0,42.0
447,43,4,990.0,42.0,0.0,319.0,14.0,8030,73,78.0,985.0,29.0,58.0,99.91507784198723,50.0,959.9999999999999,13.666666666666664,,,,,,,,47.80818952647751,1011.6684472841985,14.240760525379981,44.400000000000006,3960.0,189.0,54.0,1647.0,56.0
448,43,5,985.0,78.0,29.0,58.0,14.0,8030,73,49.0,990.0,0.0,464.0,100.39054442158096,57.33333333333332,983.0,13.666666666666664,51.59999999999999,949.8000000000001,13.4,,,,,55.635714591548435,1015.7523771803111,14.536200546328425,57.233333333333334,4945.0,267.0,83.0,1705.0,70.0
449,43,6,990.0,49.0,0.0,464.0,14.0,8030,73,25.0,990.0,0.0,493.0,100.36735847564832,56.333333333333336,988.3333333333334,13.999999999999998,53.4,931.8,13.200000000000001,,,,,54.26246720028508,1011.5890512581436,14.372724149757557,58.30714285714286,5935.0,316.0,83.0,2169.0,84.0
450,43,7,990.0,25.0,0.0,493.0,14.0,8030,73,30.0,990.0,29.0,174.0,99.77471477197521,50.666666666666664,988.3333333333334,13.999999999999998,49.2,985.8,13.8,,,,,49.57407867087057,1008.383842257367,14.285959182255251,56.55,6925.0,341.0,83.0,2662.0,98.0
451,43,8,990.0,30.0,29.0,174.0,14.0,8030,73,33.0,990.0,29.0,377.0,99.27729224805711,34.66666666666667,989.9999999999999,13.999999999999998,44.800000000000004,989.0,14.000000000000002,,,,,46.36990634204924,1005.8326923745126,14.230643573635975,54.776984126984125,7915.0,371.0,112.0,2836.0,112.0
452,43,9,990.0,33.0,29.0,377.0,14.0,8030,73,77.0,990.0,0.0,551.0,98.87586786347273,29.333333333333332,990.0000000000001,13.999999999999998,43.0,989.0,14.000000000000002,,,,,44.36564667230314,1003.7667289163015,14.191771109900156,53.98095238095239,8905.0,404.0,141.0,3213.0,126.0
453,43,10,990.0,77.0,0.0,551.0,14.0,8030,73,37.0,990.0,29.0,348.0,99.51662875435535,46.66666666666667,989.9999999999999,13.999999999999998,42.800000000000004,990.0,14.0,44.70000000000001,924.1000000000001,13.100000000000001,51.8548165660988,48.82211724727395,1002.3909036029951,14.203034299275457,58.87182539682539,9895.0,481.0,141.0,3764.0,140.0
454,43,11,990.0,37.0,29.0,348.0,14.0,8030,73,43.0,990.0,0.0,145.0,99.22383605233652,49.0,989.9999999999998,14.0,40.400000000000006,989.9999999999999,14.000000000000002,44.400000000000006,914.5999999999999,12.9,51.45714462047268,47.32011839452065,1001.0510507515199,14.201708860778114,58.28881673881674,10885.0,518.0,170.0,4112.0,154.0
455,43,12,990.0,43.0,0.0,145.0,14.0,8030,73,43.0,990.0,0.0,87.0,98.93031626932178,52.33333333333333,989.9999999999999,14.0,43.99999999999999,990.0,14.000000000000002,46.400000000000006,986.6,13.700000000000001,56.291089055260684,46.76909648385463,999.7619685750783,14.16857538586565,64.83117715617715,11875.0,561.0,170.0,4257.0,168.0
456,43,13,990.0,43.0,0.0,87.0,14.0,8030,73,15.0,990.0,29.0,116.0,98.82663993868297,41.00000000000001,990.0000000000001,14.000000000000002,46.59999999999999,990.0,14.0,45.69999999999999,989.5,14.000000000000002,54.621083613872415,46.329117984142144,998.6780223808753,14.143092529910803,63.12982850482851,12865.0,604.0,170.0,4344.0,182.0
457,43,14,990.0,15.0,29.0,116.0,14.0,8030,73,31.0,990.0,0.0,232.0,98.09155563414896,33.666666666666664,990.0,14.0,42.99999999999999,989.9999999999999,14.0,42.99999999999999,989.4999999999999,14.0,54.42539946320588,42.91860312616546,997.7555698199409,14.122987104621332,59.71965811965812,13855.0,619.0,199.0,4460.0,196.0
458,43,15,990.0,31.0,0.0,240.0,14.0,8637,75,71.0,990.0,30.0,540.0,101.19813950430571,29.666666666666668,990.0000000000002,13.999999999999996,33.800000000000004,990.0,14.0,38.3,990.0000000000001,14.0,49.7381714215247,41.65043177280837,996.9626241649574,14.106790858311532,58.174528249528244,14845.0,650.0,199.0,4700.0,210.0
459,43,16,990.0,71.0,30.0,540.0,14.0,8637,75,43.0,990.0,30.0,30.0,101.70784408591149,39.0,990.0000000000001,13.999999999999998,40.599999999999994,990.0,14.0,40.5,990.0000000000001,14.0,54.573969434079416,44.60522141931725,996.2751536171459,14.093516692998525,60.80974858474859,15835.0,721.0,229.0,5240.0,224.0
460,43,17,990.0,43.0,30.0,30.0,14.0,8637,75,73.0,990.0,0.0,210.0,101.58797277768268,48.33333333333333,990.0,13.999999999999996,40.6,989.9999999999999,14.0,42.300000000000004,989.9999999999999,13.999999999999998,55.03172905726934,44.439444820196194,995.6747278004259,14.08247849069444,60.83001793957676,16825.0,764.0,259.0,5270.0,238.0
461,43,18,990.0,73.0,0.0,210.0,14.0,8637,75,24.0,990.0,0.0,270.0,102.14792794582432,62.333333333333336,990.0,13.999999999999998,46.599999999999994,990.0,14.0,46.6,990.0000000000001,13.999999999999998,58.31056641448625,47.138340244139606,995.1469627387776,14.073185698253885,63.5919283331048,17815.0,837.0,259.0,5480.0,252.0
462,43,19,990.0,24.0,0.0,270.0,13.0,8637,75,34.0,931.0,30.0,90.0,101.70870072969481,46.666666666666664,990.0,13.666666666666666,48.4,990.0000000000001,13.800000000000002,45.70000000000001,989.9999999999999,13.899999999999997,56.15996416902551,45.01311017054286,994.680461193785,13.973801093493034,62.29606391200819,18805.0,861.0,259.0,5750.0,265.0
463,43,20,931.0,34.0,30.0,90.0,14.0,8637,75,10.0,990.0,0.0,180.0,101.43040524488013,43.66666666666668,970.3333333333334,13.666666666666666,49.0,978.2000000000003,13.8,41.400000000000006,984.0999999999999,13.899999999999999,50.01086974112673,44.02290777381082,988.9980004070546,13.975179725944479,61.72258185570879,19736.0,895.0,289.0,5840.0,279.0
464,43,21,990.0,10.0,0.0,186.0,12.0,9262,79,38.0,990.0,31.0,527.0,104.27152539188803,22.666666666666664,970.3333333333334,12.999999999999998,36.8,978.2000000000002,13.399999999999999,38.7,984.1,13.700000000000001,49.09755341507646,41.03757060447353,989.0883997358062,13.801899749440496,59.80918058549637,20726.0,905.0,289.0,6026.0,291.0
465,43,22,990.0,38.0,31.0,527.0,14.0,9262,79,85.0,990.0,0.0,620.0,103.98951613180456,27.0,967.3333333333333,13.0,35.6,976.4000000000001,13.2,38.1,983.2,13.6,49.02542205153456,41.20181119617912,993.054333655804,14.24996281797804,60.25673436041083,21716.0,943.0,320.0,6553.0,305.0
466,43,23,990.0,85.0,0.0,620.0,14.0,9262,79,42.0,991.0,31.0,496.0,104.68470950048885,44.333333333333336,990.0,13.333333333333334,35.8,958.4000000000001,13.000000000000002,41.199999999999996,974.2,13.500000000000002,51.146381080721575,47.73094722183077,1015.7713756561086,14.356751434836015,66.54228401588242,22706.0,1028.0,320.0,7173.0,319.0
467,43,24,991.0,42.0,31.0,496.0,14.0,9262,79,62.0,991.0,0.0,62.0,104.57898524128568,55.00000000000001,990.3333333333334,14.000000000000002,36.8,940.6000000000001,12.999999999999998,42.599999999999994,965.3000000000001,13.4,49.629530139417476,48.945479821094075,1024.1299123788845,14.384371617952807,68.12084581132063,23697.0,1070.0,351.0,7669.0,333.0
468,43,25,991.0,62.0,0.0,62.0,14.0,9262,79,72.0,990.0,0.0,465.0,104.85267309900331,63.000000000000014,990.6666666666666,14.000000000000002,47.40000000000001,990.4,13.6,45.59999999999999,964.0000000000001,13.299999999999999,49.51258865894203,49.16525359704966,1015.8907880036033,14.383615015761277,68.4788136863137,24688.0,1132.0,351.0,7731.0,347.0
469,43,26,990.0,72.0,0.0,465.0,14.0,9262,79,50.0,990.0,31.0,434.0,105.30799577920203,58.666666666666664,990.6666666666666,13.999999999999998,59.800000000000004,990.4000000000001,13.999999999999998,45.69999999999999,963.9999999999999,13.3,46.53666863004698,50.36408950344228,1008.7520878069218,14.254301332604921,70.27519274204057,25678.0,1204.0,351.0,8196.0,361.0
470,43,27,990.0,50.0,31.0,434.0,13.0,9262,79,32.0,990.0,31.0,279.0,105.42671458402833,61.33333333333334,990.3333333333334,13.666666666666668,62.2,990.4000000000001,13.799999999999997,46.4,963.9999999999999,13.200000000000001,47.37213237003472,49.92038088467619,1003.9246480100857,14.090138085600774,70.87403920177576,26668.0,1254.0,382.0,8630.0,374.0
471,43,28,990.0,32.0,31.0,279.0,13.0,9262,79,36.0,990.0,0.0,31.0,105.15902654533018,51.33333333333334,990.0,13.333333333333336,51.60000000000001,990.3999999999999,13.6,42.3,964.0000000000001,13.1,42.81081896890121,48.233215076313805,1000.5169927031305,13.960022951199303,70.20694522986723,27658.0,1286.0,413.0,8909.0,387.0
