,team_code,element_type,gameweek,minutes,total_points,was_home,opponent_team,appearances,id,target,target_minutes,target_home,target_team,total_points_mean3,minutes_mean3,appearances_mean3,total_points_mean5,minutes_mean5,appearances_mean5,total_points_mean10,minutes_mean10,appearances_mean10,total_points_std10,total_points_ewma,minutes_ewma,appearances_ewma,total_points_mean_all,minutes_mean_all,appearances_mean_all,minutes_sum_all,total_points_sum_all,was_home_sum_all,opponent_team_sum_all,appearances_sum_all
534,8,3,17,438.0,14.0,0.0,85.0,6.0,1769,39.0,539.0,15.0,33.0,-9.889600840336135,-59.50256769374418,-2.6134103641456585,-7.622934173669469,-57.102567693744184,-2.480077030812325,-1.1229341736694665,-56.70256769374417,-2.580077030812325,20.186009975547996,-4.361319510089526,-57.947598394101405,-2.3967614320021213,29.22293417366947,501.5025676937442,9.280077030812325,7531.0,424.0,119.0,2833.0,118.0
535,8,3,18,539.0,39.0,15.0,33.0,7.0,1769,34.0,441.0,15.0,213.0,-3.873366013071896,-38.70915032679738,-2.66062091503268,-6.2066993464052285,-50.17581699346406,-2.527287581699346,-2.006699346405229,-59.77581699346405,-2.6272875816993464,19.271650945583843,-4.015402364384297,-61.84279633717357,-2.4313483036584134,30.206699346405223,514.375816993464,9.327287581699347,8070.0,463.0,134.0,2866.0,125.0
536,8,3,19,441.0,34.0,15.0,213.0,7.0,1769,11.0,470.0,0.0,252.0,-2.1142352315726924,-44.899740438440126,-2.699463286111893,-4.914235231572693,-56.3664071051068,-2.5661299527785593,-3.514235231572693,-63.86640710510681,-2.6661299527785594,22.502830818263813,-4.207467459522839,-66.08179890888967,-2.4593472401240772,31.114235231572696,517.5664071051068,9.36612995277856,8511.0,497.0,149.0,3079.0,132.0
537,8,3,20,470.0,11.0,0.0,252.0,7.0,1769,33.0,533.0,1.0,124.0,-2.1624183006535946,-34.113071895424845,-2.3911764705882352,-5.362418300653594,-49.84640522875817,-2.5911764705882345,-4.462418300653595,-61.34640522875819,-2.5911764705882345,23.205254452791415,-4.677222385354266,-64.31858350804569,-2.4771950642015037,30.162418300653595,517.4464052287583,9.391176470588237,8981.0,508.0,149.0,3331.0,139.0
538,8,3,21,533.0,33.0,1.0,124.0,8.0,1769,24.0,450.0,14.0,100.0,-4.570766660240345,-40.07968639547587,-2.246635820320031,-4.370766660240345,-37.2130197288092,-2.579969153653364,-6.370766660240344,-55.913019728809196,-2.5799691536533635,22.675946575087675,-4.430255291454733,-61.317288888244235,-2.57204538064077,30.57076666024034,521.4130197288092,9.579969153653366,9514.0,541.0,150.0,3455.0,147.0
539,8,3,22,450.0,24.0,14.0,100.0,7.0,1769,14.0,450.0,0.0,135.0,-7.775909470646312,-36.246574770258995,-2.2663438900281005,-2.242576137312978,-33.97990810359234,-2.399677223361434,-5.54257613731298,-55.079908103592324,-2.599677223361434,23.840360082668663,-4.486119038776384,-61.35493205413522,-2.593173111191965,30.442576137312983,520.5799081035923,9.599677223361436,9964.0,565.0,164.0,3555.0,154.0
540,8,3,23,450.0,14.0,0.0,135.0,7.0,1769,27.0,447.0,15.0,15.0,-6.146618357487922,-42.146204278812974,-2.2840234644582473,-6.613285024154589,-51.012870945479655,-2.41735679779158,-6.213285024154589,-53.31287094547965,-2.61735679779158,20.250405190343454,-4.862219352031333,-61.36848285599053,-2.6120066572529868,29.813285024154588,519.8128709454796,9.617356797791581,10414.0,579.0,164.0,3690.0,161.0
541,8,3,24,447.0,27.0,15.0,15.0,7.0,1769,23.0,446.0,0.0,45.0,-8.232647907647909,-69.83676046176046,-2.633315295815296,-8.099314574314574,-48.83676046176046,-2.433315295815296,-5.899314574314574,-53.23676046176046,-2.6333152958152954,16.001278885880403,-4.779528055231728,-61.34236982905905,-2.628907413111788,29.899314574314577,518.8367604617605,9.633315295815295,10861.0,606.0,179.0,3705.0,168.0
542,8,3,25,446.0,23.0,0.0,45.0,7.0,1769,36.0,444.0,15.0,240.0,-8.39174507220543,-70.70971298664392,-2.64779921981968,-5.525078405538762,-53.17637965331058,-2.44779921981968,-5.225078405538763,-51.97637965331057,-2.64779921981968,16.75009704154416,-4.7781970847320245,-61.820711890697645,-2.644163763338355,29.72507840553876,518.3763796533107,9.647799219819682,11307.0,629.0,179.0,3750.0,175.0
543,8,3,26,444.0,36.0,15.0,240.0,7.0,1769,28.0,435.0,0.0,300.0,-1.6325529542920836,-73.261055369751,-2.6610089186176147,-5.499219620958751,-71.52772203641769,-2.6610089186176147,-4.799219620958751,-53.12772203641767,-2.6610089186176142,17.36170208615453,-4.466330729514111,-63.38200631175755,-2.6580088388831813,30.29921962095875,518.9277220364178,9.661008918617615,11751.0,665.0,194.0,3990.0,182.0
